THERMO ALL
300.0 1000.0 5000.0
H                 120186H   1               G  0300.00   5000.00  1000.00      1
 2.50000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00    2
 2.54716270E+04-4.60117638E-01 2.50000000E+00 0.00000000E+00 0.00000000E+00    3
 0.00000000E+00 0.00000000E+00 2.54716270E+04-4.60117608E-01                   4
O                 120186O   1               G  0300.00   5000.00  1000.00      1
 2.54205966E+00-2.75506191E-05-3.10280335E-09 4.55106742E-12-4.36805150E-16    2
 2.92308027E+04 4.92030811E+00 2.94642878E+00-1.63816649E-03 2.42103170E-06    3
-1.60284319E-09 3.89069636E-13 2.91476445E+04 2.96399498E+00                   4
OH                S 9/01O   1H   1    0    0G   200.000  6000.000 1000.        1
 2.86472886E+00 1.05650448E-03-2.59082758E-07 3.05218674E-11-1.33195876E-15    2
 3.68362875E+03 5.70164073E+00 4.12530561E+00-3.22544939E-03 6.52764691E-06    3
-5.79853643E-09 2.06237379E-12 3.34630913E+03-6.90432960E-01 4.51532273E+03    4
H2                121286H   2               G  0300.00   5000.00  1000.00      1
 2.99142337E+00 7.00064411E-04-5.63382869E-08-9.23157818E-12 1.58275179E-15    2
-8.35033997E+02-1.35511017E+00 3.29812431E+00 8.24944174E-04-8.14301529E-07    3
-9.47543433E-11 4.13487224E-13-1.01252087E+03-3.29409409E+00                   4
O2                121386O   2               G  0300.00   5000.00  1000.00      1
 3.69757819E+00 6.13519689E-04-1.25884199E-07 1.77528148E-11-1.13643531E-15    2
-1.23393018E+03 3.18916559E+00 3.21293640E+00 1.12748635E-03-5.75615047E-07    3
 1.31387723E-09-8.76855392E-13-1.00524902E+03 6.03473759E+00                   4
H2O                20387H   2O   1          G  0300.00   5000.00  1000.00      1
 2.67214561E+00 3.05629289E-03-8.73026011E-07 1.20099639E-10-6.39161787E-15    2
-2.98992090E+04 6.86281681E+00 3.38684249E+00 3.47498246E-03-6.35469633E-06    3
 6.96858127E-09-2.50658847E-12-3.02081133E+04 2.59023285E+00                   4
HO2               L 5/89H   1O   2   00   00G   200.000  3500.000  1000.000    1
 4.01721090E+00 2.23982013E-03-6.33658150E-07 1.14246370E-10-1.07908535E-14    2
 1.11856713E+02 3.78510215E+00 4.30179801E+00-4.74912051E-03 2.11582891E-05    3
-2.42763894E-08 9.29225124E-12 2.94808040E+02 3.71666245E+00 1.00021620E+04    4
H2O2              120186H   2O   2          G  0300.00   5000.00  1000.00      1
 4.57316685E+00 4.33613639E-03-1.47468882E-06 2.34890357E-10-1.43165356E-14    2
-1.80069609E+04 5.01136959E-01 3.38875365E+00 6.56922581E-03-1.48501258E-07    3
-4.62580552E-09 2.47151475E-12-1.76631465E+04 6.78536320E+00                   4
N2                121286N   2               G  0300.00   5000.00  1000.00      1
 0.02926640E+02 0.01487977E-01-0.05684761E-05 0.01009704E-08-0.06753351E-13    2
-0.09227977E+04 0.05980528E+02 0.03298677E+02 0.01408240E-01-0.03963222E-04    3
 0.05641515E-07-0.02444855E-10-0.01020900E+05 0.03950372E+02                   4
HE                L10/90HE  1    0    0    0G   200.000  6000.000 1000.        1
 2.50000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00    2
-7.45375000E+02 9.28723974E-01 2.50000000E+00 0.00000000E+00 0.00000000E+00    3
 0.00000000E+00 0.00000000E+00-7.45375000E+02 9.28723974E-01 0.00000000E+00    4
C                 L11/88C   1   00   00   00G   200.000  3500.000  1000.000    1
 2.49266888E+00 4.79889284E-05-7.24335020E-08 3.74291029E-11-4.87277893E-15    2
 8.54512953E+04 4.80150373E+00 2.55423955E+00-3.21537724E-04 7.33792245E-07    3
-7.32234889E-10 2.66521446E-13 8.54438832E+04 4.53130848E+00 6.53589500E+03    4
CO2               L 7/88C   1O   2   00   00G   200.000  3500.000  1000.000    1
 3.85746029E+00 4.41437026E-03-2.21481404E-06 5.23490188E-10-4.72084164E-14    2
-4.87591660E+04 2.27163806E+00 2.35677352E+00 8.98459677E-03-7.12356269E-06    3
 2.45919022E-09-1.43699548E-13-4.83719697E+04 9.90105222E+00 9.36546900E+03    4
C6H5CH3                 C   7H   8          G   100.000  5000.000  971.53      1
 1.32218554E+01 2.59654855E-02-9.33709865E-06 1.77706089E-09-1.32508018E-13    2
 3.79218498E+02-4.56553361E+01 2.03205958E+00 2.41442179E-02 6.74188817E-05    3
-1.01634211E-07 3.95350444E-11 4.81363725E+03 1.96378567E+01                   4
C6H5C2H5                C   8H  10          G   100.000  5000.000 1044.12      1
 1.18801067E+01 3.97392978E-02-1.64267572E-05 3.10895196E-09-2.21009583E-13    2
-3.02629474E+03-3.96137889E+01 1.22300044E+00 4.68521336E-02 2.17889563E-05    3
-5.22164010E-08 2.04303220E-11 1.03692297E+03 2.10611801E+01                   4
C6H5C3H7                C   9H  12          G   100.000  5000.000 1078.06      1
 1.44014713E+01 4.43426004E-02-1.82098339E-05 3.43399846E-09-2.43233380E-13    2
-7.21901902E+03-5.10109277E+01 3.63678964E+00 4.44221101E-02 3.71418060E-05    3
-6.50924635E-08 2.36013299E-11-2.58163140E+03 1.24748424E+01                   4
C6H5C4H9                C  10H  14          G   100.000  5000.000 1095.27      1
 1.69838939E+01 4.97667391E-02-2.02933038E-05 3.80611316E-09-2.68459027E-13    2
-1.10297234E+04-6.26788559E+01 5.29106448E+00 4.80013531E-02 4.30249007E-05    3
-7.18029744E-08 2.54507035E-11-5.80110671E+03 6.97258001E+00                   4
C6H5C5H11               C  11H  16          G   100.000  5000.000 1132.32      1
 1.99532093E+01 5.45504227E-02-2.20118938E-05 4.09243859E-09-2.86602460E-13    2
-1.49914252E+04-7.71943151E+01 6.42731529E+00 5.57942721E-02 3.79893274E-05    3
-6.75307287E-08 2.35406078E-11-8.94492507E+03 2.91489902E+00                   4
C6H5C6H13               C  12H  18          G   100.000  5000.000 1158.58      1
 2.27881189E+01 5.95596344E-02-2.38627023E-05 4.40960782E-09-3.07259444E-13    2
-1.87789541E+04-9.03156885E+01 8.08953578E+00 6.01562091E-02 4.02939980E-05    3
-6.98685771E-08 2.37824755E-11-1.20072023E+04-2.71417931E+00                   4
C6H5C7H15               C  13H  20          G   100.000  5000.000 1091.38      1
 2.26515042E+01 6.96882480E-02-2.85757845E-05 5.33482176E-09-3.73950364E-13    2
-2.11095877E+04-8.75329201E+01-2.40280706E+00 1.18705194E-01-3.71081978E-05    3
-2.53931965E-08 1.48974831E-11-1.30912869E+04 4.72108014E+01                   4
C6H5C8H17               C  14H  22          G   100.000  5000.000 1124.24      1
 2.46741458E+01 7.62886622E-02-3.13696888E-05 5.83024841E-09-4.06191734E-13    2
-2.47424072E+04-9.67598225E+01-3.17548104E+00 1.34909117E-01-5.55902451E-05    3
-1.18244862E-08 1.06395011E-11-1.59231022E+04 5.22336933E+01                   4
C6H5C9H19               C  15H  24          G   100.000  5000.000 1166.88      1
 2.70167825E+01 8.23894665E-02-3.38931088E-05 6.26473937E-09-4.33559339E-13    2
-2.85253554E+04-1.07818071E+02-3.96389121E+00 1.51265472E-01-7.44523520E-05    3
 2.02531095E-09 6.34764916E-12-1.87541822E+04 5.73152737E+01                   4
C6H5C10H21              C  16H  26          G   100.000  5000.000 1228.84      1
 2.99596062E+01 8.75673991E-02-3.59226724E-05 6.58896252E-09-4.52168853E-13    2
-3.25954717E+04-1.22321528E+02-4.77923184E+00 1.67881427E-01-9.39647045E-05    3
 1.63801313E-08 1.97012693E-12-2.15839831E+04 6.24975048E+01                   4
NAPH                    C  10H   8          G   100.000  5000.000 1063.43      1
 1.42294165E+01 3.89712272E-02-1.65831418E-05 3.21248751E-09-2.32379712E-13    2
 1.04245612E+04-5.61474752E+01 1.09093527E+00 4.75899624E-02 2.88104603E-05    3
-6.13235939E-08 2.34210220E-11 1.55259553E+04 1.88932180E+01                   4
METHYLNAPH-1            C  11H  10          G   100.000  5000.000 1034.16      1
 1.73765550E+01 4.22612798E-02-1.71685650E-05 3.20761967E-09-2.28198239E-13    2
 2.37116417E+03-7.04442721E+01 4.49737556E-01 5.89128057E-02 2.94894678E-05    3
-7.25179755E-08 2.91128763E-11 8.48274022E+03 2.44081100E+01                   4
ETHYLNAPH-1             C  12H  12          G   100.000  5000.000 1036.29      1
 1.80798794E+01 5.15319196E-02-2.15277339E-05 4.12983085E-09-2.96762321E-13    2
-8.09491152E+02-7.38883783E+01-3.29872044E-01 7.33795514E-02 1.80820394E-05    3
-6.71778382E-08 2.79611117E-11 5.64854860E+03 2.83339347E+01                   4
PROPYLNAPH-1            C  13H  14          G   100.000  5000.000 1060.01      1
 2.08518122E+01 5.67206036E-02-2.38432433E-05 4.56413851E-09-3.26513015E-13    2
