#z(m) u(m/s) V(1/s) T(K) rho(kg/m3) N2 H H2 O OH O2 H2O2 H2O HO2 CO CH3 CH2O CO2 CH4 C2H2 C2H4 CH2CO C2H6 C CH HCO TXCH2 SXCH2 C2H3 C2H5 HCCO CH3CHO CH2CHO C2H5O
0.007258463541666667 0.9960774203832276 0.0 440.497846859569 0.7866795374807078 0.7151964765869768 4.1449596862141764e-10 0.0006276783675460562 5.018000939206837e-10 1.518482459366485e-08 0.20958286647039634 2.100224116225784e-06 0.006363135770809128 0.00011456136921984387 0.005063230092231839 2.381686473815034e-05 0.000298528506017642 0.0010936506721636104 0.00024191912718637154 8.408324780487336e-05 0.06094521714038952 2.0690979710853954e-05 0.000287489911880576 1.3888462740133966e-24 4.0658066039039685e-18 4.8396225192006e-09 2.4782798298288602e-11 1.380542497013708e-12 8.006239255812516e-11 2.93233731813159e-07 2.8836564644320856e-08 5.151969261833909e-05 5.535710388238736e-07 2.138296834787126e-06
0.0072591145833333336 1.0007053557790329 0.0 442.5034587354844 0.7830414015789495 0.715171641065746 4.5463355443959343e-10 0.0006303319656626566 5.475505007001794e-10 1.6479890197936853e-08 0.2094505836633438 2.133287590113691e-06 0.006448232906995603 0.0001164896117225318 0.005142742363681583 2.4250592142200158e-05 0.0003044187604499444 0.0011156516630738613 0.0002453050660534357 8.568778669520375e-05 0.06089189311926773 2.116961895249117e-05 0.00029362183577558994 1.836769785084531e-24 4.912411177143276e-18 5.202796376310955e-09 2.7276878243998602e-11 1.524419222292695e-12 8.812974296788804e-11 3.2214559214440727e-07 3.0050669104962926e-08 5.26780185123923e-05 5.943981601512442e-07 2.199287253962591e-06
0.007259765625 1.005384444047907 0.0 444.5310516964379 0.7793971042524599 0.7151467524802453 4.984506457616341e-10 0.0006329894460320002 5.974300680883587e-10 1.788583634601274e-08 0.20931663327206596 2.1667741766594483e-06 0.006534155349240867 0.00011844435840690033 0.005223276651097294 2.4692357552999005e-05 0.00031040455883891516 0.001138028492942204 0.0002487271226586395 8.731813913538265e-05 0.06083772230408855 2.1657794449190298e-05 0.0002998648946453956 2.4271703767707495e-24 5.93288109861036e-18 5.591030881179674e-09 3.002188335570231e-11 1.6832927582013285e-12 9.702675629250625e-11 3.536429562854396e-07 3.131365187745215e-08 5.3858107354247106e-05 6.379620646839733e-07 2.2602862618703037e-06
0.007260416666666667 1.0101148978671102 0.0 446.5807101495891 0.7757471214418624 0.7151218141251718 5.462634112770607e-10 0.000635650735213538 6.518027332933995e-10 1.9412148327540017e-08 0.20918100396999836 2.2006866189806434e-06 0.006620904609381144 0.00012042572273633028 0.005304840348273061 2.5142318696838648e-05 0.00031648677458552007 0.0011607855312544225 0.0002521854228025133 8.897457927969919e-05 0.06078269600514208 2.215564321367784e-05 0.00030622041784262016 3.204709341430269e-24 7.162383083196558e-18 6.00589135012387e-09 3.304292162449902e-11 1.8587221130936887e-12 1.0683999424199783e-10 3.8792891940109557e-07 3.2627361557412766e-08 5.506023532618646e-05 6.844241724565442e-07 2.3211457163086765e-06
0.007261067708333333 1.0148969250111552 0.0 448.6525162525513 0.772091928775723 0.7150968293341169 5.984130869989189e-10 0.0006383157599263483 7.110631621517763e-10 2.1069109822014598e-08 0.2090436845207349 2.2350276092197117e-06 0.0067084821151300565 0.00012243380789204552 0.005387440805847306 2.560063645451896e-05 0.00032266626720944326 0.0011839271564491305 0.000255680088430089 9.065738145981607e-05 0.06072680553522231 2.2663303001049825e-05 0.0003126897312040403 4.227830053962757e-24 8.643074417111131e-18 6.449030899808966e-09 3.6367572737022275e-11 2.0524266301910948e-12 1.176650848233663e-10 4.252198303884646e-07 3.3993711331276945e-08 5.628467984282836e-05 7.339538161416797e-07 2.381708178820168e-06
0.00726171875 1.0197307283153765 0.0 450.74654989826485 0.7684320012885228 0.7150718014785318 6.552677637621091e-10 0.0006409844470710401 7.756391632738248e-10 2.2867866832077545e-08 0.20890466378014483 2.2697997853969635e-06 0.006796889210641702 0.00012446870633152783 0.005471085330231342 2.6067474818758198e-05 0.00032894388098041015 0.0012074577553509837 0.00025921123759862477 9.236682014964553e-05 0.060670042211122745 2.3180912293090642e-05 0.00031927415630093626 5.5729394157217516e-24 1.0425464457982547e-17 6.922194987647649e-09 4.0026122738191476e-11 2.266302028235947e-12 1.29607659834887e-10 4.657459207648688e-07 3.541468100492029e-08 5.7531719546358005e-05 7.867285205279349e-07 2.441807099109016e-06
0.0072623697916666665 1.0246165056417766 0.0 452.8628887009001 0.7647678131422085 0.715046733966667 7.172242840186226e-10 0.0006436567237511865 8.4599426979082e-10 2.482049616150045e-08 0.208763930698447 2.3050057280982317e-06 0.006886127157120284 0.00012653049934690337 0.005555781182564079 2.6543000834399688e-05 0.00033532044345177645 0.0012313817226096047 0.0002627789844465277 9.410316993082255e-05 0.06061239735515253 2.3708610282642202e-05 0.0003259750096605826 7.339834546614101e-24 1.2570034817105759e-17 7.427226199287593e-09 4.405181944916714e-11 2.5024379549334336e-12 1.42784385825651e-10 5.097519442684271e-07 3.6892319086219467e-08 5.88016342971767e-05 8.429342851369959e-07 2.50126709731577e-06
0.007263020833333333 1.0295544498470108 0.0 455.0016079827671 0.7610998373516871 0.7150216302424622 7.84710253172606e-10 0.0006463325172944775 9.226304978311527e-10 2.694007867477342e-08 0.20862147432225792 2.340647956989759e-06 0.006976197133474137 0.00012861925662444227 0.005641535577695108 2.7027384520173136e-05 0.0003417967638913228 0.0012557034601449546 0.00026638343916342484 9.586670545883269e-05 0.06055386229668048 2.424653685804458e-05 0.0003327936019579886 9.658738026464468e-24 1.5149165877122416e-17 7.966069300397403e-09 4.848115024890686e-11 2.763137179435128e-12 1.573240972760558e-10 5.574978257220583e-07 3.8428744922274564e-08 6.009470515886845e-05 9.027658695713146e-07 2.559904352952942e-06
0.007263671875 1.0345447487525157 0.0 457.16278076220874 0.757428545514593 0.7149964937844157 8.581861708769209e-10 0.0006490117552734395 1.0060912910692475e-09 2.9240777575351085e-08 0.2084772837965833 2.376728927152737e-06 0.007067100237012208 0.0001307350358062937 0.00572835568319431 2.7520798770859515e-05 0.00034837363160432783 0.0012804273765989822 0.00027002470796134303 9.765770142977576e-05 0.06049442837370665 2.4794832587655283e-05 0.00033973123717690384 1.269940865081615e-23 1.8249425762944803e-17 8.540776571428479e-09 5.3354143925787504e-11 3.0509365579671253e-12 1.7336904156287234e-10 6.09259317560221e-07 4.002615089195955e-08 6.141121437628403e-05 9.66427081152581e-07 2.617527108941884e-06
0.007264322916666666 1.0395875851165997 0.0 459.3464777424495 0.7537544075456661 0.7149713281044141 9.381476879035942e-10 0.0006516943655258319 1.0969646608728534e-09 3.173792193778065e-08 0.20833134836678302 2.413251025230316e-06 0.007158837484182108 0.00013287788205566036 0.005816248618388763 2.8023419238861308e-05 0.00035505181414472153 0.0013055578867941146 0.0002737028930469364 9.947643254781428e-05 0.06043408693446262 2.5353638704471323e-05 0.0003467892117391254 1.6682927299475344e-23 2.1974287761027545e-17 9.153513445649521e-09 5.87146984092631e-11 3.3686299146280472e-12 1.9107624620727884e-10 6.65328662262217e-07 4.168680465437148e-08 6.275144534546329e-05 1.034131064380093e-06 2.6739362985996804e-06
0.007264973958333333 1.04468313660866 0.0 461.5527673013703 0.750077891416044 0.7149461367465411 1.0251279944056569e-09 0.0006543802761745623 1.1958865317113409e-09 3.444809572494986e-08 0.20818365738047712 2.4502165653795564e-06 0.007251409811346493 0.00013504782762661918 0.005905221453426885 2.853542419436874e-05 0.00036183205541043305 0.0013310994111987923 0.00027741809259477194 0.00010132317349331102 0.06037282933904506 2.5923097090860182e-05 0.00035396881360127324 2.1896927231861893e-23 2.6447353710246962e-17 9.80656447254918e-09 6.46109363019686e-11 3.719292987308179e-12 2.1061902002271163e-10 7.260152587769797e-07 4.3413051453656314e-08 6.411568257405453e-05 1.1061005917063817e-06 2.728926302571751e-06
0.0072656249999999995 1.0498315757851282 0.0 463.7817154821778 0.7463994628977826 0.7149209232858291 1.1197003456107498e-09 0.0006570694156472365 1.3035443015647386e-09 3.738923251523959e-08 0.20803420028942746 2.487627785021682e-06 0.0073448180755981965 0.0001372448914398613 0.005995281208369664 2.905699436355623e-05 0.0003687150736199893 0.0013570563754003871 0.0002811704007215955 0.00010319819889169467 0.06031064696109258 2.6503350263424974e-05 0.0003612713213180721 2.87152556126624e-23 3.181617440832082e-17 1.0502339630682226e-08 7.109559025236631e-11 4.1063105965363044e-12 2.321886011729081e-10 7.916463308621926e-07 4.5207316480567727e-08 6.550421163080402e-05 1.1825683550956023e-06 2.782285841562102e-06
0.007266276041666666 1.0550330700674118 0.0 466.0333859849325 0.7427195853138802 0.7148956913270108 1.2224807312307288e-09 0.0006597617126952508 1.4206806270672303e-09 4.058071615523123e-08 0.20788296665135797 2.5254868403831354e-06 0.007439063055609406 0.00013946907866557902 0.006086434852308025 2.9588312744535715e-05 0.0003757015591681519 0.0013834332095853954 0.00028495990746153126 0.00010510178328303744 0.06024753118949206 2.7094541357999693e-05 0.0003686980030712444 3.7623332904603795e-23 3.82567737893168e-17 1.1243381016231751e-08 7.822642034044203e-11 4.533406202770569e-12 2.559959669648633e-10 8.625675950960247e-07 4.7072107290980035e-08 6.69173190826306e-05 1.2637772577961782e-06 2.8337990092516636e-06
0.007266927083333333 1.0602877817214156 0.0 468.3078401588991 0.7390387192940825 0.7148704445032062 1.3341306951401564e-09 0.0006624570964124858 1.5480974429989878e-09 4.404348754156995e-08 0.20772994613174706 2.563795801821078e-06 0.007534145452515405 0.0001417203803148277 0.006178689302507611 3.0129564401154724e-05 0.0003827921723596543 0.0014102343480275983 0.00028878669874218555 0.00010703420109240437 0.06018347343014141 2.7696814114807876e-05 0.0003762501156632223 4.9250840146425886e-23 4.597900224483414e-17 1.203236993592493e-08 8.606666579904833e-11 5.0046740252059484e-12 2.8227382266914305e-10 9.391439261537651e-07 4.901001628144393e-08 6.835529241779068e-05 1.3499807057272534e-06 2.8832464479893915e-06
0.007267578124999999 1.065595867838783 0.0 470.60513699567684 0.7353573225367193 0.7148451864746104 1.4553603121727441e-09 0.0006651554962534743 1.6866602254531658e-09 4.780015772031523e-08 0.20757512850556228 2.602556648926872e-06 0.007630065890829437 0.0001439987728406433 0.006272051423579104 3.068093623514038e-05 0.0003899875410211883 0.0014374642285839591 0.0002926508563616384 0.00010899572660095317 0.06011846510774934 2.831031286377563e-05 0.00038392890347482904 6.441384445472576e-23 5.523286675045499e-17 1.2872134435388804e-08 9.468553356818917e-11 5.5246139028982155e-12 3.112787901486643e-10 1.0217600167735655e-06 5.102372322169221e-08 6.981841995357772e-05 1.4414428978421794e-06 2.9304066676701992e-06
0.007268229166666666 1.0709574803197242 0.0 472.9253331230686 0.7316758495768265 0.7148199209271175 1.5869313292144158e-09 0.0006678568420511812 1.8373025074762271e-09 5.187512747348114e-08 0.20741850365897183 2.6417712654014742e-06 0.007726824919387346 0.0001463042177502252 0.006366528026674913 3.124261673757473e-05 0.0003972882579933817 0.001465127292198537 0.0002965524579662109 0.00011098663391781651 0.06005249766769364 2.8935182510024556e-05 0.0003917355973861907 8.416912870306709e-23 6.631601379968448e-17 1.376565729632337e-08 1.0415872638812437e-10 6.098169088979289e-12 3.4329382216801466e-10 1.1108210296675132e-06 5.3115997843836384e-08 7.13069907270191e-05 1.538439114797935e-06 2.9750575056645444e-06
0.0072688802083333325 1.0763727658571782 0.0 475.26848279964094 0.7279947515607544 0.7147946515709569 1.7296604781347595e-09 0.0006705610640342984 2.0010306550881657e-09 5.6294713540184985e-08 0.2072600615909915 2.6814414336968406e-06 0.007824423012320033 0.00014863666122949838 0.0064621258687110675 3.181479572122215e-05 0.00040469487850615626 0.0014932279824146498 0.00030049157702904093 0.00011300719695278733 0.059985562577928586 2.9571568519544225e-05 0.0003996714136601889 1.0988443370216228e-22 7.958258268808301e-17 1.4716084537492418e-08 1.145690133892464e-10 6.73076719180567e-12 3.7863087586025055e-10 1.2067532384658256e-06 5.5289702487798345e-08 7.2821294367064e-05 1.641256005221435e-06 3.016977722732125e-06
0.007269531249999999 1.0818418659224658 0.0 477.634637909926 0.7243144760275022 0.7147693821392808 1.884422968501757e-09 0.0006732680928440786 2.1789289101521776e-09 6.108728159372259e-08 0.20709979241510149 2.721568829418511e-06 0.007922860570050573 0.0001509960337813635 0.00655885165161391 3.239766403584424e-05 0.00041220791744256245 0.001521770744895263 0.00030446828282932985 0.00011505768938979408 0.05991765133095566 3.021961690505305e-05 0.0004077375527877978 1.4332977585282355e-22 9.545372371714617e-17 1.5726734454501247e-08 1.2600684642944373e-10 7.428364567379656e-12 4.176338903735711e-10 1.310004654614301e-06 5.754779480229397e-08 7.43616209467809e-05 1.7501918688231095e-06 3.0559487265353945e-06
